"","gender","age","year","improvement"
"9068","male",21,1995,0.027
"9069","male",22,1995,0.0284
"9070","male",23,1995,0.0309
"9071","male",24,1995,0.0344
"9072","male",25,1995,0.0384
"9073","male",26,1995,0.0427
"9074","male",27,1995,0.0467
"9075","male",28,1995,0.0501
"9076","male",29,1995,0.0528
"9077","male",30,1995,0.0546
"9078","male",31,1995,0.0554
"9079","male",32,1995,0.0553
"9080","male",33,1995,0.0543
"9081","male",34,1995,0.0524
"9082","male",35,1995,0.0497
"9083","male",36,1995,0.0463
"9084","male",37,1995,0.0422
"9085","male",38,1995,0.0377
"9086","male",39,1995,0.033
"9087","male",40,1995,0.0283
"9088","male",41,1995,0.0238
"9089","male",42,1995,0.0199
"9090","male",43,1995,0.0166
"9091","male",44,1995,0.0142
"9092","male",45,1995,0.0127
"9093","male",46,1995,0.0121
"9094","male",47,1995,0.0123
"9095","male",48,1995,0.0131
"9096","male",49,1995,0.0143
"9097","male",50,1995,0.0158
"9098","male",51,1995,0.0174
"9099","male",52,1995,0.0189
"9100","male",53,1995,0.0202
"9101","male",54,1995,0.0213
"9102","male",55,1995,0.0221
"9103","male",56,1995,0.0225
"9104","male",57,1995,0.0226
"9105","male",58,1995,0.0225
"9106","male",59,1995,0.0222
"9107","male",60,1995,0.0216
"9108","male",61,1995,0.0209
"9109","male",62,1995,0.02
"9110","male",63,1995,0.0191
"9111","male",64,1995,0.0182
"9112","male",65,1995,0.0173
"9113","male",66,1995,0.0164
"9114","male",67,1995,0.0156
"9115","male",68,1995,0.0148
"9116","male",69,1995,0.0143
"9117","male",70,1995,0.0138
"9118","male",71,1995,0.0135
"9119","male",72,1995,0.0133
"9120","male",73,1995,0.0132
"9121","male",74,1995,0.0131
"9122","male",75,1995,0.0129
"9123","male",76,1995,0.0127
"9124","male",77,1995,0.0123
"9125","male",78,1995,0.0118
"9126","male",79,1995,0.0111
"9127","male",80,1995,0.0102
"9128","male",81,1995,0.0093
"9129","male",82,1995,0.0081
"9130","male",83,1995,0.0069
"9131","male",84,1995,0.0056
"9132","male",85,1995,0.0042
"9133","male",86,1995,0.0028
"9134","male",87,1995,0.0014
"9135","male",88,1995,-1e-04
"9136","male",89,1995,-0.0015
"9137","male",90,1995,-0.0029
"9138","male",91,1995,-0.0042
"9139","male",92,1995,-0.0056
"9140","male",93,1995,-0.0069
"9141","male",94,1995,-0.0081
"9142","male",95,1995,-0.0093
"9143","male",96,1995,-0.0089
"9144","male",97,1995,-0.0084
"9145","male",98,1995,-0.0079
"9146","male",99,1995,-0.0075
"9147","male",100,1995,-0.007
"9148","male",101,1995,-0.0065
"9149","male",102,1995,-0.0061
"9150","male",103,1995,-0.0056
"9151","male",104,1995,-0.0051
"9152","male",105,1995,-0.0047
"9153","male",106,1995,-0.0042
"9154","male",107,1995,-0.0037
"9155","male",108,1995,-0.0033
"9156","male",109,1995,-0.0028
"9157","male",110,1995,-0.0023
"9158","male",111,1995,-0.0019
"9159","male",112,1995,-0.0014
"9160","male",113,1995,-9e-04
"9161","male",114,1995,-5e-04
"9162","male",115,1995,0
"9163","male",116,1995,0
"9164","male",117,1995,0
"9165","male",118,1995,0
"9166","male",119,1995,0
"9167","male",120,1995,0
"9168","female",18,1995,0.0153
"9169","female",19,1995,0.0153
"9170","female",20,1995,0.0153
"9171","female",21,1995,0.0161
"9172","female",22,1995,0.0171
"9173","female",23,1995,0.0184
"9174","female",24,1995,0.0197
"9175","female",25,1995,0.0208
"9176","female",26,1995,0.0217
"9177","female",27,1995,0.0221
"9178","female",28,1995,0.0219
"9179","female",29,1995,0.0212
"9180","female",30,1995,0.0198
"9181","female",31,1995,0.0179
"9182","female",32,1995,0.0156
"9183","female",33,1995,0.0129
"9184","female",34,1995,0.01
"9185","female",35,1995,0.007
"9186","female",36,1995,0.004
"9187","female",37,1995,0.0013
"9188","female",38,1995,-0.0011
"9189","female",39,1995,-0.003
"9190","female",40,1995,-0.0041
"9191","female",41,1995,-0.0043
"9192","female",42,1995,-0.0037
"9193","female",43,1995,-0.0022
"9194","female",44,1995,-1e-04
"9195","female",45,1995,0.0024
"9196","female",46,1995,0.0051
"9197","female",47,1995,0.0076
"9198","female",48,1995,0.0098
"9199","female",49,1995,0.0117
"9200","female",50,1995,0.0131
"9201","female",51,1995,0.0141
"9202","female",52,1995,0.0147
"9203","female",53,1995,0.0149
"9204","female",54,1995,0.0149
"9205","female",55,1995,0.0145
"9206","female",56,1995,0.0139
"9207","female",57,1995,0.0131
"9208","female",58,1995,0.0121
"9209","female",59,1995,0.011
"9210","female",60,1995,0.0098
"9211","female",61,1995,0.0086
"9212","female",62,1995,0.0075
"9213","female",63,1995,0.0064
"9214","female",64,1995,0.0054
"9215","female",65,1995,0.0045
"9216","female",66,1995,0.0037
"9217","female",67,1995,0.0032
"9218","female",68,1995,0.0027
"9219","female",69,1995,0.0024
"9220","female",70,1995,0.0022
"9221","female",71,1995,0.0021
"9222","female",72,1995,0.002
"9223","female",73,1995,0.002
"9224","female",74,1995,0.0019
"9225","female",75,1995,0.0018
"9226","female",76,1995,0.0016
"9227","female",77,1995,0.0012
"9228","female",78,1995,8e-04
"9229","female",79,1995,3e-04
"9230","female",80,1995,-2e-04
"9231","female",81,1995,-9e-04
"9232","female",82,1995,-0.0015
"9233","female",83,1995,-0.0022
"9234","female",84,1995,-0.0028
"9235","female",85,1995,-0.0035
"9236","female",86,1995,-0.004
"9237","female",87,1995,-0.0046
"9238","female",88,1995,-0.0051
"9239","female",89,1995,-0.0055
"9240","female",90,1995,-0.0059
"9241","female",91,1995,-0.0063
"9242","female",92,1995,-0.0066
"9243","female",93,1995,-0.0068
"9244","female",94,1995,-0.007
"9245","female",95,1995,-0.0071
"9246","female",96,1995,-0.0068
"9247","female",97,1995,-0.0064
"9248","female",98,1995,-0.006
"9249","female",99,1995,-0.0057
"9250","female",100,1995,-0.0053
"9251","female",101,1995,-0.005
"9252","female",102,1995,-0.0046
"9253","female",103,1995,-0.0043
"9254","female",104,1995,-0.0039
"9255","female",105,1995,-0.0036
"9256","female",106,1995,-0.0032
"9257","female",107,1995,-0.0028
"9258","female",108,1995,-0.0025
"9259","female",109,1995,-0.0021
"9260","female",110,1995,-0.0018
"9261","female",111,1995,-0.0014
"9262","female",112,1995,-0.0011
"9263","female",113,1995,-7e-04
"9264","female",114,1995,-4e-04
"9265","female",115,1995,0
"9266","female",116,1995,0
"9267","female",117,1995,0
"9268","female",118,1995,0
"9269","female",119,1995,0
"9270","female",120,1995,0
"9271","male",18,1996,0.0301
"9272","male",19,1996,0.0301
"9273","male",20,1996,0.0301
"9274","male",21,1996,0.0293
"9275","male",22,1996,0.0301
"9276","male",23,1996,0.0323
"9277","male",24,1996,0.0357
"9278","male",25,1996,0.0401
"9279","male",26,1996,0.045
"9280","male",27,1996,0.0501
"9281","male",28,1996,0.0549
"9282","male",29,1996,0.059
"9283","male",30,1996,0.0623
"9284","male",31,1996,0.0644
"9285","male",32,1996,0.0652
"9286","male",33,1996,0.0649
"9287","male",34,1996,0.0634
"9288","male",35,1996,0.0608
"9289","male",36,1996,0.0572
"9290","male",37,1996,0.053
"9291","male",38,1996,0.0482
"9292","male",39,1996,0.043
"9293","male",40,1996,0.0377
"9294","male",41,1996,0.0325
"9295","male",42,1996,0.0276
"9296","male",43,1996,0.0231
"9297","male",44,1996,0.0194
"9298","male",45,1996,0.0166
"9299","male",46,1996,0.0148
"9300","male",47,1996,0.0139
"9301","male",48,1996,0.014
"9302","male",49,1996,0.0147
"9303","male",50,1996,0.0159
"9304","male",51,1996,0.0173
"9305","male",52,1996,0.0187
"9306","male",53,1996,0.0199
"9307","male",54,1996,0.0208
"9308","male",55,1996,0.0215
"9309","male",56,1996,0.022
"9310","male",57,1996,0.0223
"9311","male",58,1996,0.0223
"9312","male",59,1996,0.0223
"9313","male",60,1996,0.022
"9314","male",61,1996,0.0216
"9315","male",62,1996,0.021
"9316","male",63,1996,0.0203
"9317","male",64,1996,0.0195
"9318","male",65,1996,0.0186
"9319","male",66,1996,0.0176
"9320","male",67,1996,0.0167
"9321","male",68,1996,0.0158
"9322","male",69,1996,0.015
"9323","male",70,1996,0.0144
"9324","male",71,1996,0.0139
"9325","male",72,1996,0.0135
"9326","male",73,1996,0.0132
"9327","male",74,1996,0.013
"9328","male",75,1996,0.0128
"9329","male",76,1996,0.0126
"9330","male",77,1996,0.0122
"9331","male",78,1996,0.0118
"9332","male",79,1996,0.0112
"9333","male",80,1996,0.0105
"9334","male",81,1996,0.0096
"9335","male",82,1996,0.0086
"9336","male",83,1996,0.0075
"9337","male",84,1996,0.0062
"9338","male",85,1996,0.005
"9339","male",86,1996,0.0036
"9340","male",87,1996,0.0022
"9341","male",88,1996,8e-04
"9342","male",89,1996,-6e-04
"9343","male",90,1996,-0.002
"9344","male",91,1996,-0.0034
"9345","male",92,1996,-0.0048
"9346","male",93,1996,-0.0062
"9347","male",94,1996,-0.0076
"9348","male",95,1996,-0.009
"9349","male",96,1996,-0.0085
"9350","male",97,1996,-0.0081
"9351","male",98,1996,-0.0076
"9352","male",99,1996,-0.0072
"9353","male",100,1996,-0.0067
"9354","male",101,1996,-0.0063
"9355","male",102,1996,-0.0058
"9356","male",103,1996,-0.0054
"9357","male",104,1996,-0.0049
"9358","male",105,1996,-0.0045
"9359","male",106,1996,-0.004
"9360","male",107,1996,-0.0036
"9361","male",108,1996,-0.0031
"9362","male",109,1996,-0.0027
"9363","male",110,1996,-0.0022
"9364","male",111,1996,-0.0018
"9365","male",112,1996,-0.0013
"9366","male",113,1996,-9e-04
"9367","male",114,1996,-4e-04
"9368","male",115,1996,0
"9369","male",116,1996,0
"9370","male",117,1996,0
"9371","male",118,1996,0
"9372","male",119,1996,0
"9373","male",120,1996,0
"9374","female",18,1996,0.0144
"9375","female",19,1996,0.0144
"9376","female",20,1996,0.0144
"9377","female",21,1996,0.015
"9378","female",22,1996,0.0163
"9379","female",23,1996,0.018
"9380","female",24,1996,0.0199
"9381","female",25,1996,0.0219
"9382","female",26,1996,0.0236
"9383","female",27,1996,0.0249
"9384","female",28,1996,0.0256
"9385","female",29,1996,0.0255
"9386","female",30,1996,0.0247
"9387","female",31,1996,0.0233
"9388","female",32,1996,0.0212
"9389","female",33,1996,0.0186
"9390","female",34,1996,0.0156
"9391","female",35,1996,0.0124
"9392","female",36,1996,0.009
"9393","female",37,1996,0.0057
"9394","female",38,1996,0.0026
"9395","female",39,1996,0
"9396","female",40,1996,-0.0018
"9397","female",41,1996,-0.0029
"9398","female",42,1996,-0.003
"9399","female",43,1996,-0.0022
"9400","female",44,1996,-7e-04
"9401","female",45,1996,0.0014
"9402","female",46,1996,0.0038
"9403","female",47,1996,0.0062
"9404","female",48,1996,0.0085
"9405","female",49,1996,0.0106
"9406","female",50,1996,0.0123
"9407","female",51,1996,0.0135
"9408","female",52,1996,0.0143
"9409","female",53,1996,0.0147
"9410","female",54,1996,0.0148
"9411","female",55,1996,0.0145
"9412","female",56,1996,0.014
"9413","female",57,1996,0.0132
"9414","female",58,1996,0.0124
"9415","female",59,1996,0.0114
"9416","female",60,1996,0.0103
"9417","female",61,1996,0.0092
"9418","female",62,1996,0.008
"9419","female",63,1996,0.0069
"9420","female",64,1996,0.0059
"9421","female",65,1996,0.0049
"9422","female",66,1996,0.0041
"9423","female",67,1996,0.0034
"9424","female",68,1996,0.0028
"9425","female",69,1996,0.0023
"9426","female",70,1996,0.002
"9427","female",71,1996,0.0018
"9428","female",72,1996,0.0016
"9429","female",73,1996,0.0015
"9430","female",74,1996,0.0014
"9431","female",75,1996,0.0012
"9432","female",76,1996,9e-04
"9433","female",77,1996,6e-04
"9434","female",78,1996,1e-04
"9435","female",79,1996,-4e-04
"9436","female",80,1996,-0.001
"9437","female",81,1996,-0.0017
"9438","female",82,1996,-0.0024
"9439","female",83,1996,-0.0031
"9440","female",84,1996,-0.0037
"9441","female",85,1996,-0.0044
"9442","female",86,1996,-0.005
"9443","female",87,1996,-0.0055
"9444","female",88,1996,-0.006
"9445","female",89,1996,-0.0064
"9446","female",90,1996,-0.0068
"9447","female",91,1996,-0.0071
"9448","female",92,1996,-0.0073
"9449","female",93,1996,-0.0075
"9450","female",94,1996,-0.0076
"9451","female",95,1996,-0.0076
"9452","female",96,1996,-0.0072
"9453","female",97,1996,-0.0069
"9454","female",98,1996,-0.0065
"9455","female",99,1996,-0.0061
"9456","female",100,1996,-0.0057
"9457","female",101,1996,-0.0053
"9458","female",102,1996,-0.0049
"9459","female",103,1996,-0.0046
"9460","female",104,1996,-0.0042
"9461","female",105,1996,-0.0038
"9462","female",106,1996,-0.0034
"9463","female",107,1996,-0.003
"9464","female",108,1996,-0.0027
"9465","female",109,1996,-0.0023
"9466","female",110,1996,-0.0019
"9467","female",111,1996,-0.0015
"9468","female",112,1996,-0.0011
"9469","female",113,1996,-8e-04
"9470","female",114,1996,-4e-04
"9471","female",115,1996,0
"9472","female",116,1996,0
"9473","female",117,1996,0
"9474","female",118,1996,0
"9475","female",119,1996,0
"9476","female",120,1996,0
"9477","male",18,1997,0.0297
"9478","male",19,1997,0.0297
"9479","male",20,1997,0.0297
"9480","male",21,1997,0.0281
"9481","male",22,1997,0.0281
"9482","male",23,1997,0.0296
"9483","male",24,1997,0.0326
"9484","male",25,1997,0.0368
"9485","male",26,1997,0.0419
"9486","male",27,1997,0.0475
"9487","male",28,1997,0.053
"9488","male",29,1997,0.0582
"9489","male",30,1997,0.0625
"9490","male",31,1997,0.0656
"9491","male",32,1997,0.0673
"9492","male",33,1997,0.0676
"9493","male",34,1997,0.0666
"9494","male",35,1997,0.0642
"9495","male",36,1997,0.0609
"9496","male",37,1997,0.0568
"9497","male",38,1997,0.052
"9498","male",39,1997,0.0469
"9499","male",40,1997,0.0415
"9500","male",41,1997,0.0361
"9501","male",42,1997,0.0307
"9502","male",43,1997,0.0257
"9503","male",44,1997,0.0213
"9504","male",45,1997,0.0177
"9505","male",46,1997,0.0151
"9506","male",47,1997,0.0136
"9507","male",48,1997,0.0131
"9508","male",49,1997,0.0135
"9509","male",50,1997,0.0145
"9510","male",51,1997,0.0157
"9511","male",52,1997,0.0171
"9512","male",53,1997,0.0183
"9513","male",54,1997,0.0193
"9514","male",55,1997,0.0202
"9515","male",56,1997,0.0208
"9516","male",57,1997,0.0214
"9517","male",58,1997,0.0218
"9518","male",59,1997,0.0221
"9519","male",60,1997,0.0223
"9520","male",61,1997,0.0223
"9521","male",62,1997,0.022
"9522","male",63,1997,0.0216
"9523","male",64,1997,0.021
"9524","male",65,1997,0.0202
"9525","male",66,1997,0.0193
"9526","male",67,1997,0.0183
"9527","male",68,1997,0.0173
"9528","male",69,1997,0.0164
"9529","male",70,1997,0.0156
"9530","male",71,1997,0.0149
"9531","male",72,1997,0.0143
"9532","male",73,1997,0.0139
"9533","male",74,1997,0.0136
"9534","male",75,1997,0.0133
"9535","male",76,1997,0.013
"9536","male",77,1997,0.0127
"9537","male",78,1997,0.0123
"9538","male",79,1997,0.0117
"9539","male",80,1997,0.0111
"9540","male",81,1997,0.0103
"9541","male",82,1997,0.0094
"9542","male",83,1997,0.0084
"9543","male",84,1997,0.0072
"9544","male",85,1997,0.006
"9545","male",86,1997,0.0047
"9546","male",87,1997,0.0034
"9547","male",88,1997,0.002
"9548","male",89,1997,6e-04
"9549","male",90,1997,-9e-04
"9550","male",91,1997,-0.0023
"9551","male",92,1997,-0.0038
"9552","male",93,1997,-0.0053
"9553","male",94,1997,-0.0068
"9554","male",95,1997,-0.0083
"9555","male",96,1997,-0.0079
"9556","male",97,1997,-0.0075
"9557","male",98,1997,-0.0071
"9558","male",99,1997,-0.0066
"9559","male",100,1997,-0.0062
"9560","male",101,1997,-0.0058
"9561","male",102,1997,-0.0054
"9562","male",103,1997,-0.005
"9563","male",104,1997,-0.0046
"9564","male",105,1997,-0.0041
"9565","male",106,1997,-0.0037
"9566","male",107,1997,-0.0033
"9567","male",108,1997,-0.0029
"9568","male",109,1997,-0.0025
"9569","male",110,1997,-0.0021
"9570","male",111,1997,-0.0017
"9571","male",112,1997,-0.0012
"9572","male",113,1997,-8e-04
"9573","male",114,1997,-4e-04
"9574","male",115,1997,0
"9575","male",116,1997,0
"9576","male",117,1997,0
"9577","male",118,1997,0
"9578","male",119,1997,0
"9579","male",120,1997,0
"9580","female",18,1997,0.0124
"9581","female",19,1997,0.0124
"9582","female",20,1997,0.0124
"9583","female",21,1997,0.0127
"9584","female",22,1997,0.0138
"9585","female",23,1997,0.0156
"9586","female",24,1997,0.0179
"9587","female",25,1997,0.0205
"9588","female",26,1997,0.0229
"9589","female",27,1997,0.025
"9590","female",28,1997,0.0264
"9591","female",29,1997,0.0271
"9592","female",30,1997,0.027
"9593","female",31,1997,0.026
"9594","female",32,1997,0.0243
"9595","female",33,1997,0.0219
"9596","female",34,1997,0.019
"9597","female",35,1997,0.0156
"9598","female",36,1997,0.012
"9599","female",37,1997,0.0084
"9600","female",38,1997,0.0049
"9601","female",39,1997,0.0018
"9602","female",40,1997,-6e-04
"9603","female",41,1997,-0.0023
"9604","female",42,1997,-0.0032
"9605","female",43,1997,-0.0031
"9606","female",44,1997,-0.0022
"9607","female",45,1997,-6e-04
"9608","female",46,1997,0.0014
"9609","female",47,1997,0.0038
"9610","female",48,1997,0.0062
"9611","female",49,1997,0.0085
"9612","female",50,1997,0.0105
"9613","female",51,1997,0.0121
"9614","female",52,1997,0.0133
"9615","female",53,1997,0.014
"9616","female",54,1997,0.0143
"9617","female",55,1997,0.0142
"9618","female",56,1997,0.0139
"9619","female",57,1997,0.0134
"9620","female",58,1997,0.0127
"9621","female",59,1997,0.0119
"9622","female",60,1997,0.0111
"9623","female",61,1997,0.0101
"9624","female",62,1997,0.0092
"9625","female",63,1997,0.0081
"9626","female",64,1997,0.0071
"9627","female",65,1997,0.0061
"9628","female",66,1997,0.0051
"9629","female",67,1997,0.0043
"9630","female",68,1997,0.0036
"9631","female",69,1997,0.003
"9632","female",70,1997,0.0025
"9633","female",71,1997,0.0022
"9634","female",72,1997,0.0019
"9635","female",73,1997,0.0017
"9636","female",74,1997,0.0015
"9637","female",75,1997,0.0013
"9638","female",76,1997,9e-04
"9639","female",77,1997,5e-04
"9640","female",78,1997,1e-04
"9641","female",79,1997,-5e-04
"9642","female",80,1997,-0.0011
"9643","female",81,1997,-0.0018
"9644","female",82,1997,-0.0025
"9645","female",83,1997,-0.0032
"9646","female",84,1997,-0.0039
"9647","female",85,1997,-0.0046
"9648","female",86,1997,-0.0052
"9649","female",87,1997,-0.0057
"9650","female",88,1997,-0.0062
"9651","female",89,1997,-0.0067
"9652","female",90,1997,-0.007
"9653","female",91,1997,-0.0073
"9654","female",92,1997,-0.0075
"9655","female",93,1997,-0.0077
"9656","female",94,1997,-0.0077
"9657","female",95,1997,-0.0077
"9658","female",96,1997,-0.0073
"9659","female",97,1997,-0.007
"9660","female",98,1997,-0.0066
"9661","female",99,1997,-0.0062
"9662","female",100,1997,-0.0058
"9663","female",101,1997,-0.0054
"9664","female",102,1997,-0.005
"9665","female",103,1997,-0.0046
"9666","female",104,1997,-0.0043
"9667","female",105,1997,-0.0039
"9668","female",106,1997,-0.0035
"9669","female",107,1997,-0.0031
"9670","female",108,1997,-0.0027
"9671","female",109,1997,-0.0023
"9672","female",110,1997,-0.0019
"9673","female",111,1997,-0.0015
"9674","female",112,1997,-0.0012
"9675","female",113,1997,-8e-04
"9676","female",114,1997,-4e-04
"9677","female",115,1997,0
"9678","female",116,1997,0
"9679","female",117,1997,0
"9680","female",118,1997,0
"9681","female",119,1997,0
"9682","female",120,1997,0
"9683","male",18,1998,0.0256
"9684","male",19,1998,0.0256
"9685","male",20,1998,0.0256
"9686","male",21,1998,0.0233
"9687","male",22,1998,0.0224
"9688","male",23,1998,0.023
"9689","male",24,1998,0.0252
"9690","male",25,1998,0.0287
"9691","male",26,1998,0.0333
"9692","male",27,1998,0.0388
"9693","male",28,1998,0.0445
"9694","male",29,1998,0.05
"9695","male",30,1998,0.0549
"9696","male",31,1998,0.0587
"9697","male",32,1998,0.0611
"9698","male",33,1998,0.062
"9699","male",34,1998,0.0615
"9700","male",35,1998,0.0597
"9701","male",36,1998,0.0568
"9702","male",37,1998,0.0532
"9703","male",38,1998,0.0489
"9704","male",39,1998,0.0442
"9705","male",40,1998,0.0393
"9706","male",41,1998,0.0342
"9707","male",42,1998,0.0291
"9708","male",43,1998,0.0242
"9709","male",44,1998,0.0197
"9710","male",45,1998,0.0159
"9711","male",46,1998,0.013
"9712","male",47,1998,0.0111
"9713","male",48,1998,0.0103
"9714","male",49,1998,0.0104
"9715","male",50,1998,0.0112
"9716","male",51,1998,0.0125
"9717","male",52,1998,0.0139
"9718","male",53,1998,0.0153
"9719","male",54,1998,0.0166
"9720","male",55,1998,0.0178
"9721","male",56,1998,0.0189
"9722","male",57,1998,0.0199
"9723","male",58,1998,0.0209
"9724","male",59,1998,0.0216
"9725","male",60,1998,0.0223
"9726","male",61,1998,0.0227
"9727","male",62,1998,0.0228
"9728","male",63,1998,0.0227
"9729","male",64,1998,0.0224
"9730","male",65,1998,0.0218
"9731","male",66,1998,0.021
"9732","male",67,1998,0.0201
"9733","male",68,1998,0.0192
"9734","male",69,1998,0.0182
"9735","male",70,1998,0.0173
"9736","male",71,1998,0.0165
"9737","male",72,1998,0.0158
"9738","male",73,1998,0.0152
"9739","male",74,1998,0.0148
"9740","male",75,1998,0.0144
"9741","male",76,1998,0.014
"9742","male",77,1998,0.0136
"9743","male",78,1998,0.0132
"9744","male",79,1998,0.0127
"9745","male",80,1998,0.0121
"9746","male",81,1998,0.0114
"9747","male",82,1998,0.0106
"9748","male",83,1998,0.0096
"9749","male",84,1998,0.0086
"9750","male",85,1998,0.0074
"9751","male",86,1998,0.0062
"9752","male",87,1998,0.0048
"9753","male",88,1998,0.0034
"9754","male",89,1998,0.002
"9755","male",90,1998,5e-04
"9756","male",91,1998,-0.001
"9757","male",92,1998,-0.0025
"9758","male",93,1998,-0.0041
"9759","male",94,1998,-0.0057
"9760","male",95,1998,-0.0074
"9761","male",96,1998,-0.007
"9762","male",97,1998,-0.0066
"9763","male",98,1998,-0.0063
"9764","male",99,1998,-0.0059
"9765","male",100,1998,-0.0055
"9766","male",101,1998,-0.0052
"9767","male",102,1998,-0.0048
"9768","male",103,1998,-0.0044
"9769","male",104,1998,-0.0041
"9770","male",105,1998,-0.0037
"9771","male",106,1998,-0.0033
"9772","male",107,1998,-0.0029
"9773","male",108,1998,-0.0026
"9774","male",109,1998,-0.0022
"9775","male",110,1998,-0.0018
"9776","male",111,1998,-0.0015
"9777","male",112,1998,-0.0011
"9778","male",113,1998,-7e-04
"9779","male",114,1998,-4e-04
"9780","male",115,1998,0
"9781","male",116,1998,0
"9782","male",117,1998,0
"9783","male",118,1998,0
"9784","male",119,1998,0
"9785","male",120,1998,0
"9786","female",18,1998,0.0094
"9787","female",19,1998,0.0094
"9788","female",20,1998,0.0094
"9789","female",21,1998,0.0092
"9790","female",22,1998,0.0099
"9791","female",23,1998,0.0115
"9792","female",24,1998,0.0138
"9793","female",25,1998,0.0164
"9794","female",26,1998,0.0192
"9795","female",27,1998,0.0218
"9796","female",28,1998,0.0239
"9797","female",29,1998,0.0252
"9798","female",30,1998,0.0258
"9799","female",31,1998,0.0255
"9800","female",32,1998,0.0243
"9801","female",33,1998,0.0223
"9802","female",34,1998,0.0196
"9803","female",35,1998,0.0164
"9804","female",36,1998,0.0128
"9805","female",37,1998,0.0091
"9806","female",38,1998,0.0055
"9807","female",39,1998,0.0021
"9808","female",40,1998,-7e-04
"9809","female",41,1998,-0.0029
"9810","female",42,1998,-0.0043
"9811","female",43,1998,-0.0049
"9812","female",44,1998,-0.0046
"9813","female",45,1998,-0.0036
"9814","female",46,1998,-0.0019
"9815","female",47,1998,3e-04
"9816","female",48,1998,0.0027
"9817","female",49,1998,0.0053
"9818","female",50,1998,0.0077
"9819","female",51,1998,0.0098
"9820","female",52,1998,0.0115
"9821","female",53,1998,0.0127
"9822","female",54,1998,0.0134
"9823","female",55,1998,0.0137
"9824","female",56,1998,0.0137
"9825","female",57,1998,0.0136
"9826","female",58,1998,0.0132
"9827","female",59,1998,0.0128
"9828","female",60,1998,0.0122
"9829","female",61,1998,0.0115
"9830","female",62,1998,0.0107
"9831","female",63,1998,0.0098
"9832","female",64,1998,0.0088
"9833","female",65,1998,0.0078
"9834","female",66,1998,0.0068
"9835","female",67,1998,0.006
"9836","female",68,1998,0.0051
"9837","female",69,1998,0.0045
"9838","female",70,1998,0.0039
"9839","female",71,1998,0.0034
"9840","female",72,1998,0.003
"9841","female",73,1998,0.0026
"9842","female",74,1998,0.0023
"9843","female",75,1998,0.002
"9844","female",76,1998,0.0016
"9845","female",77,1998,0.0012
"9846","female",78,1998,7e-04
"9847","female",79,1998,1e-04
"9848","female",80,1998,-5e-04
"9849","female",81,1998,-0.0011
"9850","female",82,1998,-0.0018
"9851","female",83,1998,-0.0025
"9852","female",84,1998,-0.0032
"9853","female",85,1998,-0.0039
"9854","female",86,1998,-0.0045
"9855","female",87,1998,-0.0051
"9856","female",88,1998,-0.0056
"9857","female",89,1998,-0.0061
"9858","female",90,1998,-0.0065
"9859","female",91,1998,-0.0068
"9860","female",92,1998,-0.0071
"9861","female",93,1998,-0.0073
"9862","female",94,1998,-0.0074
"9863","female",95,1998,-0.0074
"9864","female",96,1998,-0.0071
"9865","female",97,1998,-0.0067
"9866","female",98,1998,-0.0063
"9867","female",99,1998,-0.0059
"9868","female",100,1998,-0.0056
"9869","female",101,1998,-0.0052
"9870","female",102,1998,-0.0048
"9871","female",103,1998,-0.0045
"9872","female",104,1998,-0.0041
"9873","female",105,1998,-0.0037
"9874","female",106,1998,-0.0033
"9875","female",107,1998,-0.003
"9876","female",108,1998,-0.0026
"9877","female",109,1998,-0.0022
"9878","female",110,1998,-0.0019
"9879","female",111,1998,-0.0015
"9880","female",112,1998,-0.0011
"9881","female",113,1998,-7e-04
"9882","female",114,1998,-4e-04
"9883","female",115,1998,0
"9884","female",116,1998,0
"9885","female",117,1998,0
"9886","female",118,1998,0
"9887","female",119,1998,0
"9888","female",120,1998,0
"9889","male",18,1999,0.0187
"9890","male",19,1999,0.0187
"9891","male",20,1999,0.0187
"9892","male",21,1999,0.0157
"9893","male",22,1999,0.0139
"9894","male",23,1999,0.0135
"9895","male",24,1999,0.0146
"9896","male",25,1999,0.0171
"9897","male",26,1999,0.0208
"9898","male",27,1999,0.0256
"9899","male",28,1999,0.0309
"9900","male",29,1999,0.0364
"9901","male",30,1999,0.0414
"9902","male",31,1999,0.0456
"9903","male",32,1999,0.0486
"9904","male",33,1999,0.0501
"9905","male",34,1999,0.0503
"9906","male",35,1999,0.0493
"9907","male",36,1999,0.0472
"9908","male",37,1999,0.0443
"9909","male",38,1999,0.0409
"9910","male",39,1999,0.037
"9911","male",40,1999,0.0329
"9912","male",41,1999,0.0286
"9913","male",42,1999,0.0242
"9914","male",43,1999,0.0198
"9915","male",44,1999,0.0158
"9916","male",45,1999,0.0122
"9917","male",46,1999,0.0094
"9918","male",47,1999,0.0074
"9919","male",48,1999,0.0064
"9920","male",49,1999,0.0062
"9921","male",50,1999,0.0069
"9922","male",51,1999,0.0081
"9923","male",52,1999,0.0096
"9924","male",53,1999,0.0113
"9925","male",54,1999,0.0131
"9926","male",55,1999,0.0149
"9927","male",56,1999,0.0165
"9928","male",57,1999,0.0181
"9929","male",58,1999,0.0196
"9930","male",59,1999,0.0209
"9931","male",60,1999,0.0219
"9932","male",61,1999,0.0227
"9933","male",62,1999,0.0233
"9934","male",63,1999,0.0235
"9935","male",64,1999,0.0235
"9936","male",65,1999,0.0232
"9937","male",66,1999,0.0227
"9938","male",67,1999,0.022
